TransactionID,CustomerID,Date,Amount,Currency,TransactionType
3452,CUST065,2025-11-27,17519.15,USD,Deposit
3453,CUST063,2025-11-21,19392.77,USD,Withdrawal
3454,CUST082,2025-11-10,12408.94,USD,Deposit
3455,CUST027,2025-08-16,3513.88,USD,Deposit
3456,CUST060,2025-10-14,16607.05,USD,Deposit
3457,CUST050,2025-10-01,9314.72,USD,Deposit
3458,CUST046,2025-11-13,13154.49,USD,Deposit
3459,CUST007,2025-12-22,15797.39,USD,Withdrawal
3460,CUST061,2025-12-08,6649.94,USD,Deposit
3461,CUST044,2025-12-11,4370.96,USD,Deposit
3462,CUST080,2025-12-30,9233.16,USD,Deposit
3463,CUST041,2025-12-23,1725.87,USD,Deposit
3464,CUST095,2025-10-23,10660.43,USD,Withdrawal
3465,CUST069,2025-10-11,15565.39,USD,Withdrawal
3466,CUST091,2025-08-19,10133.09,USD,Deposit
3467,CUST019,2025-12-21,17035.69,USD,Deposit
3468,CUST039,2025-09-27,8763.55,USD,Deposit
3469,CUST053,2025-10-31,455.77,USD,Withdrawal
3470,CUST020,2025-11-13,8352.41,USD,Withdrawal
3471,CUST055,2025-08-18,17102.0,USD,Withdrawal
3472,CUST081,2025-11-19,16266.28,USD,Withdrawal
3473,CUST020,2025-10-15,17702.85,USD,Deposit
3474,CUST047,2025-10-19,12093.18,USD,Deposit
3475,CUST050,2025-10-13,2165.13,USD,Withdrawal
3476,CUST040,2025-09-30,6347.52,USD,Withdrawal
3477,CUST030,2025-07-14,1326.87,USD,Deposit
3478,CUST088,2025-09-13,17875.65,USD,Deposit
3479,CUST054,2025-12-12,16513.4,USD,Withdrawal
3480,CUST023,2025-08-25,6869.12,USD,Withdrawal
3481,CUST069,2025-11-18,19891.58,USD,Withdrawal
3482,CUST045,2025-11-02,17654.31,USD,Withdrawal
3483,CUST053,2025-12-09,8777.83,USD,Deposit
3484,CUST057,2025-07-06,5762.21,USD,Deposit
3485,CUST044,2025-11-10,11107.96,USD,Withdrawal
3486,CUST100,2025-08-26,8131.7,USD,Deposit
3487,CUST086,2025-10-25,11595.64,USD,Deposit
3488,CUST044,2025-08-31,3407.92,USD,Withdrawal
3489,CUST081,2025-12-23,12363.03,USD,Withdrawal
3490,CUST081,2025-08-20,2245.06,USD,Withdrawal
3491,CUST032,2025-12-18,15990.71,USD,Withdrawal
3492,CUST081,2025-09-24,14270.74,USD,Deposit
3493,CUST088,2025-11-05,925.16,USD,Deposit
3494,CUST021,2025-07-20,14363.28,USD,Deposit
3495,CUST072,2025-07-27,6785.31,USD,Withdrawal
3496,CUST085,2025-07-31,17515.72,USD,Deposit
3497,CUST011,2025-08-04,8878.88,USD,Withdrawal
3498,CUST094,2025-08-11,1172.55,USD,Withdrawal
3499,CUST047,2025-09-26,16137.42,USD,Deposit
3500,CUST035,2025-11-27,10874.54,USD,Withdrawal
3501,CUST037,2025-07-31,11381.22,USD,Deposit
3502,CUST041,2025-09-14,15154.1,USD,Deposit
3503,CUST028,2025-09-01,6770.83,USD,Withdrawal
3504,CUST027,2025-09-19,5282.79,USD,Deposit
3505,CUST053,2025-08-16,14817.2,USD,Deposit
3506,CUST046,2025-11-22,1686.4,USD,Deposit
3507,CUST013,2025-07-19,17676.87,USD,Deposit
3508,CUST020,2025-10-15,10889.98,USD,Withdrawal
3509,CUST024,2025-08-31,7822.27,USD,Deposit
3510,CUST095,2025-11-14,18842.27,USD,Deposit
3511,CUST100,2025-11-12,489.21,USD,Withdrawal
3512,CUST042,2025-11-23,12150.22,USD,Withdrawal
3513,CUST022,2025-07-04,14126.73,USD,Deposit
3514,CUST061,2025-12-27,8014.47,USD,Withdrawal
3515,CUST060,2025-08-01,12203.05,USD,Deposit
3516,CUST086,2025-09-20,14938.98,USD,Deposit
3517,CUST009,2025-07-25,10769.47,USD,Withdrawal
3518,CUST083,2025-08-28,10421.42,USD,Deposit
3519,CUST042,2025-12-07,4601.34,USD,Deposit
3520,CUST020,2025-07-08,8855.3,USD,Withdrawal
3521,CUST097,2025-09-07,8976.8,USD,Deposit
3522,CUST072,2025-08-24,7017.36,USD,Withdrawal
3523,CUST090,2025-10-14,18802.81,USD,Withdrawal
3524,CUST100,2025-08-13,294.58,USD,Deposit
3525,CUST080,2025-11-09,3367.74,USD,Deposit
3526,CUST059,2025-12-18,2891.07,USD,Deposit
3527,CUST014,2025-09-09,2309.49,USD,Withdrawal
3528,CUST001,2025-09-19,9750.65,USD,Deposit
3529,CUST033,2025-10-24,10325.93,USD,Withdrawal
3530,CUST046,2025-08-05,7209.33,USD,Deposit
3531,CUST077,2025-12-26,16315.44,USD,Deposit
3532,CUST002,2025-12-20,518.22,USD,Deposit
3533,CUST069,2025-11-17,2872.37,USD,Withdrawal
3534,CUST071,2025-07-31,846.81,USD,Withdrawal
3535,CUST073,2025-08-18,11281.38,USD,Deposit
3536,CUST039,2025-10-29,6479.45,USD,Withdrawal
3537,CUST064,2025-10-08,16826.4,USD,Deposit
3538,CUST091,2025-10-17,9968.34,USD,Deposit
3539,CUST069,2025-09-09,14664.69,USD,Withdrawal
3540,CUST062,2025-10-11,14427.07,USD,Deposit
3541,CUST083,2025-12-02,5818.07,USD,Deposit
3542,CUST083,2025-10-18,13362.64,USD,Deposit
3543,CUST012,2025-07-14,19679.15,USD,Withdrawal
3544,CUST089,2025-07-31,15468.86,USD,Deposit
3545,CUST017,2025-11-17,3983.27,USD,Deposit
3546,CUST051,2025-09-28,16343.02,USD,Withdrawal
3547,CUST084,2025-09-18,8473.58,USD,Withdrawal
3548,CUST049,2025-08-28,4975.74,USD,Deposit
3549,CUST084,2025-08-27,14106.18,USD,Deposit
3550,CUST052,2025-09-08,11403.18,USD,Deposit
3551,CUST071,2025-08-27,16039.24,USD,Deposit
3552,CUST090,2025-11-02,1526.09,USD,Deposit
3553,CUST086,2025-10-19,15765.55,USD,Withdrawal
3554,CUST073,2025-08-10,2636.43,USD,Deposit
3555,CUST062,2025-10-31,18420.16,USD,Withdrawal
3556,CUST005,2025-07-29,1718.12,USD,Deposit
3557,CUST046,2025-09-11,9346.33,USD,Deposit
3558,CUST061,2025-12-02,15998.66,USD,Withdrawal
3559,CUST018,2025-11-26,9592.45,USD,Withdrawal
3560,CUST070,2025-10-19,10073.24,USD,Deposit
3561,CUST045,2025-09-10,6766.26,USD,Deposit
3562,CUST007,2025-07-04,12208.56,USD,Deposit
3563,CUST013,2025-07-22,12992.28,USD,Withdrawal
3564,CUST078,2025-08-21,691.14,USD,Deposit
3565,CUST079,2025-10-31,18913.09,USD,Deposit
3566,CUST065,2025-12-02,11631.65,USD,Withdrawal
3567,CUST082,2025-11-19,19362.27,USD,Deposit
3568,CUST083,2025-07-02,6358.96,USD,Deposit
3569,CUST095,2025-10-25,7559.79,USD,Deposit
3570,CUST076,2025-08-09,1726.84,USD,Withdrawal
3571,CUST096,2025-08-04,9344.49,USD,Withdrawal
3572,CUST065,2025-11-28,18793.26,USD,Deposit
3573,CUST053,2025-10-11,5687.44,USD,Withdrawal
3574,CUST063,2025-09-09,5155.06,USD,Withdrawal
3575,CUST098,2025-11-09,5954.17,USD,Deposit
3576,CUST051,2025-12-22,12614.89,USD,Deposit
3577,CUST076,2025-07-24,8247.51,USD,Deposit
3578,CUST015,2025-08-05,14656.74,USD,Withdrawal
3579,CUST064,2025-08-09,18954.07,USD,Deposit
3580,CUST097,2025-11-14,16733.12,USD,Deposit
3581,CUST093,2025-12-26,7532.5,USD,Withdrawal
3582,CUST014,2025-08-12,3473.34,USD,Deposit
3583,CUST093,2025-09-07,18803.64,USD,Deposit
3584,CUST019,2025-09-17,19580.6,USD,Deposit
3585,CUST053,2025-12-10,438.48,USD,Deposit
3586,CUST029,2025-11-12,11040.01,USD,Deposit
3587,CUST100,2025-09-18,15594.02,USD,Deposit
3588,CUST019,2025-07-01,9920.25,USD,Withdrawal
3589,CUST064,2025-09-13,18020.54,USD,Withdrawal
3590,CUST011,2025-08-06,5881.41,USD,Deposit
3591,CUST095,2025-11-05,10461.64,USD,Withdrawal
3592,CUST074,2025-11-30,14274.17,USD,Deposit
3593,CUST032,2025-08-29,3511.68,USD,Withdrawal
3594,CUST062,2025-10-30,6743.78,USD,Withdrawal
3595,CUST008,2025-09-30,11063.39,USD,Withdrawal
3596,CUST076,2025-07-28,17490.2,USD,Withdrawal
3597,CUST001,2025-08-26,12972.18,USD,Deposit
3598,CUST037,2025-10-08,14201.37,USD,Deposit
3599,CUST049,2025-07-18,19601.16,USD,Deposit
3600,CUST078,2025-12-15,5328.13,USD,Deposit
3601,CUST097,2025-07-17,2653.09,USD,Withdrawal
3602,CUST083,2025-09-26,15746.93,USD,Withdrawal
3603,CUST082,2025-12-04,16784.04,USD,Deposit
3604,CUST084,2025-07-04,19528.19,USD,Deposit
3605,CUST069,2025-10-19,18870.23,USD,Deposit
3606,CUST022,2025-09-13,5604.76,USD,Withdrawal
3607,CUST012,2025-10-06,16190.4,USD,Deposit
3608,CUST086,2025-08-16,16845.8,USD,Deposit
3609,CUST067,2025-12-31,8952.13,USD,Deposit
3610,CUST003,2025-11-26,4531.82,USD,Deposit
3611,CUST038,2025-08-30,16141.47,USD,Withdrawal
3612,CUST001,2025-12-27,16715.1,USD,Deposit
3613,CUST069,2025-09-12,6062.47,USD,Deposit
3614,CUST095,2025-07-07,9118.75,USD,Withdrawal
3615,CUST012,2025-08-26,2233.71,USD,Withdrawal
3616,CUST073,2025-11-06,5583.04,USD,Withdrawal
3617,CUST040,2025-09-11,2900.26,USD,Deposit
3618,CUST061,2025-08-30,8556.63,USD,Deposit
3619,CUST019,2025-07-10,5132.85,USD,Withdrawal
3620,CUST052,2025-12-31,14655.19,USD,Withdrawal
3621,CUST044,2025-09-27,2120.12,USD,Deposit
3622,CUST021,2025-11-21,2038.91,USD,Deposit
3623,CUST039,2025-07-28,6773.59,USD,Withdrawal
3624,CUST052,2025-11-18,4233.03,USD,Deposit
3625,CUST085,2025-11-12,3591.01,USD,Withdrawal
3626,CUST068,2025-10-18,6345.83,USD,Withdrawal
3627,CUST059,2025-07-30,10212.4,USD,Withdrawal
3628,CUST086,2025-07-26,10896.21,USD,Deposit
3629,CUST011,2025-10-01,14792.0,USD,Deposit
3630,CUST052,2025-08-24,13556.15,USD,Withdrawal
3631,CUST097,2025-09-20,1505.98,USD,Deposit
3632,CUST097,2025-10-11,11816.66,USD,Deposit
3633,CUST074,2025-07-23,15868.73,USD,Deposit
3634,CUST081,2025-12-05,4652.99,USD,Withdrawal
3635,CUST061,2025-12-03,15703.64,USD,Deposit
3636,CUST053,2025-08-19,5500.93,USD,Deposit
3637,CUST028,2025-11-14,19634.27,USD,Deposit
3638,CUST071,2025-08-28,559.28,USD,Withdrawal
3639,CUST073,2025-07-27,9725.49,USD,Deposit
3640,CUST030,2025-09-05,5477.96,USD,Deposit
3641,CUST067,2025-10-31,17037.24,USD,Deposit
3642,CUST091,2025-10-18,3849.21,USD,Withdrawal
3643,CUST075,2025-07-10,14744.87,USD,Deposit
3644,CUST006,2025-07-02,17828.16,USD,Deposit
3645,CUST051,2025-07-24,16217.12,USD,Withdrawal
3646,CUST019,2025-12-17,148.19,USD,Deposit
3647,CUST058,2025-07-21,17196.67,USD,Withdrawal
3648,CUST023,2025-07-14,5553.51,USD,Deposit
3649,CUST003,2025-08-03,1340.73,USD,Withdrawal
3650,CUST094,2025-11-05,3753.56,USD,Deposit
3651,CUST087,2025-07-18,9228.34,USD,Deposit
3652,CUST075,2025-08-31,16371.45,USD,Withdrawal
3653,CUST075,2025-10-25,17736.78,USD,Withdrawal
3654,CUST091,2025-11-20,7685.48,USD,Deposit
3655,CUST099,2025-11-10,9403.65,USD,Withdrawal
3656,CUST066,2025-09-27,10916.05,USD,Deposit
3657,CUST088,2025-09-27,8938.75,USD,Withdrawal
3658,CUST020,2025-07-15,13091.29,USD,Deposit
3659,CUST021,2025-10-20,11240.02,USD,Deposit
3660,CUST064,2025-08-01,17574.12,USD,Withdrawal
3661,CUST013,2025-08-28,17489.21,USD,Deposit
3662,CUST083,2025-09-21,9896.35,USD,Deposit
3663,CUST073,2025-09-01,11584.48,USD,Withdrawal
3664,CUST080,2025-12-04,2177.76,USD,Withdrawal
3665,CUST035,2025-08-18,14143.66,USD,Deposit
3666,CUST001,2025-10-11,14185.32,USD,Withdrawal
3667,CUST096,2025-12-06,9612.87,USD,Withdrawal
3668,CUST051,2025-09-21,5128.63,USD,Deposit
3669,CUST054,2025-10-29,18408.16,USD,Withdrawal
3670,CUST074,2025-09-09,5181.24,USD,Deposit
3671,CUST002,2025-09-01,8277.99,USD,Deposit
3672,CUST015,2025-08-08,5356.71,USD,Withdrawal
3673,CUST025,2025-07-27,16782.24,USD,Withdrawal
3674,CUST035,2025-08-17,19680.7,USD,Deposit
3675,CUST020,2025-12-09,11765.14,USD,Deposit
3676,CUST097,2025-09-26,8785.95,USD,Deposit
3677,CUST077,2025-08-23,8927.6,USD,Deposit
3678,CUST042,2025-11-30,2123.65,USD,Withdrawal
3679,CUST099,2025-12-30,6879.75,USD,Withdrawal
3680,CUST080,2025-10-15,14014.98,USD,Deposit
3681,CUST084,2025-07-18,8790.92,USD,Deposit
3682,CUST082,2025-12-27,12237.94,USD,Withdrawal
3683,CUST098,2025-10-31,9759.08,USD,Withdrawal
3684,CUST032,2025-10-04,9637.87,USD,Deposit
3685,CUST096,2025-12-07,3848.39,USD,Deposit
3686,CUST032,2025-12-31,9325.92,USD,Withdrawal
3687,CUST041,2025-07-29,15167.19,USD,Withdrawal
3688,CUST023,2025-11-28,9040.85,USD,Withdrawal
3689,CUST080,2025-08-07,471.95,USD,Withdrawal
3690,CUST055,2025-09-16,2287.53,USD,Withdrawal
3691,CUST062,2025-09-25,15478.75,USD,Deposit
3692,CUST048,2025-11-17,1642.34,USD,Deposit
3693,CUST032,2025-12-04,7211.46,USD,Withdrawal
3694,CUST043,2025-10-15,5320.68,USD,Deposit
3695,CUST096,2025-12-18,10049.01,USD,Withdrawal
3696,CUST094,2025-07-23,15993.24,USD,Deposit
3697,CUST011,2025-09-16,10741.52,USD,Withdrawal
3698,CUST056,2025-08-14,4765.26,USD,Deposit
3699,CUST054,2025-07-08,8740.76,USD,Withdrawal
3700,CUST032,2025-10-18,14301.97,USD,Deposit
3701,CUST070,2025-11-14,9665.96,USD,Deposit
3702,CUST034,2025-08-07,4565.18,USD,Withdrawal
3703,CUST008,2025-10-21,5356.98,USD,Withdrawal
3704,CUST061,2025-10-14,14335.05,USD,Withdrawal
3705,CUST037,2025-07-23,7611.47,USD,Deposit
3706,CUST087,2025-12-05,14194.34,USD,Withdrawal
3707,CUST094,2025-07-23,19289.04,USD,Withdrawal
3708,CUST065,2025-07-18,16324.8,USD,Deposit
3709,CUST048,2025-07-06,12565.25,USD,Withdrawal
3710,CUST085,2025-09-03,11731.0,USD,Deposit
3711,CUST070,2025-11-15,10306.61,USD,Deposit
3712,CUST035,2025-12-10,15296.63,USD,Deposit
3713,CUST005,2025-09-29,6108.74,USD,Deposit
3714,CUST079,2025-07-07,821.63,USD,Withdrawal
3715,CUST009,2025-08-24,4997.26,USD,Withdrawal
3716,CUST080,2025-07-05,18312.23,USD,Deposit
3717,CUST049,2025-09-09,14566.21,USD,Withdrawal
3718,CUST081,2025-07-01,3237.53,USD,Withdrawal
3719,CUST019,2025-12-31,5297.96,USD,Deposit
3720,CUST097,2025-10-03,13310.43,USD,Deposit
3721,CUST015,2025-11-17,12988.45,USD,Withdrawal
3722,CUST077,2025-12-24,3541.89,USD,Withdrawal
3723,CUST078,2025-11-11,11328.71,USD,Deposit
3724,CUST042,2025-07-12,7311.34,USD,Deposit
3725,CUST019,2025-10-20,13231.59,USD,Withdrawal
3726,CUST076,2025-09-04,8952.15,USD,Deposit
3727,CUST017,2025-07-27,11187.94,USD,Deposit
3728,CUST043,2025-10-20,15653.98,USD,Deposit
3729,CUST009,2025-11-08,18994.73,USD,Deposit
3730,CUST066,2025-12-11,18093.53,USD,Deposit
3731,CUST032,2025-09-01,172.69,USD,Withdrawal
3732,CUST023,2025-07-24,7994.6,USD,Deposit
3733,CUST095,2025-11-16,5844.76,USD,Deposit
3734,CUST032,2025-09-30,3606.15,USD,Deposit
3735,CUST062,2025-08-28,4177.98,USD,Deposit
3736,CUST031,2025-09-02,8040.83,USD,Withdrawal
3737,CUST074,2025-09-14,18804.88,USD,Withdrawal
3738,CUST040,2025-10-16,4568.92,USD,Deposit
3739,CUST080,2025-08-02,7082.75,USD,Withdrawal
3740,CUST041,2025-12-30,2892.9,USD,Withdrawal
3741,CUST072,2025-08-13,11497.89,USD,Withdrawal
3742,CUST060,2025-07-08,12715.46,USD,Deposit
3743,CUST038,2025-11-21,19141.73,USD,Withdrawal
3744,CUST049,2025-12-22,5961.81,USD,Deposit
3745,CUST044,2025-10-16,4406.14,USD,Withdrawal
3746,CUST077,2025-08-02,18473.96,USD,Deposit
3747,CUST053,2025-08-13,3851.98,USD,Deposit
3748,CUST073,2025-07-04,5481.23,USD,Deposit
3749,CUST004,2025-11-23,4370.1,USD,Deposit
3750,CUST052,2025-08-09,5398.87,USD,Withdrawal
3751,CUST061,2025-08-09,1905.68,USD,Withdrawal
3752,CUST006,2025-12-02,3886.27,USD,Deposit
3753,CUST083,2025-11-19,16275.39,USD,Withdrawal
3754,CUST045,2025-12-30,7458.9,USD,Deposit
3755,CUST008,2025-12-12,18492.76,USD,Withdrawal
3756,CUST008,2025-12-18,4436.69,USD,Withdrawal
3757,CUST077,2025-08-18,13249.31,USD,Deposit
3758,CUST034,2025-09-17,3671.87,USD,Withdrawal
3759,CUST063,2025-08-03,4617.47,USD,Deposit
3760,CUST071,2025-10-23,8511.94,USD,Withdrawal
3761,CUST100,2025-07-25,14255.35,USD,Deposit
3762,CUST059,2025-12-14,2928.88,USD,Withdrawal
3763,CUST061,2025-11-20,18831.2,USD,Deposit
3764,CUST005,2025-09-09,19931.44,USD,Withdrawal
3765,CUST081,2025-07-28,16615.2,USD,Withdrawal
3766,CUST054,2025-11-20,18329.69,USD,Deposit
3767,CUST050,2025-10-22,2503.43,USD,Deposit
3768,CUST071,2025-12-08,18429.31,USD,Withdrawal
3769,CUST008,2025-12-30,8811.2,USD,Deposit
3770,CUST033,2025-08-07,18265.26,USD,Deposit
3771,CUST051,2025-12-03,17059.3,USD,Deposit
3772,CUST089,2025-10-07,6265.86,USD,Withdrawal
3773,CUST097,2025-12-25,11853.42,USD,Withdrawal
3774,CUST052,2025-08-25,18899.21,USD,Deposit
3775,CUST057,2025-12-18,15398.13,USD,Deposit
3776,CUST081,2025-10-22,1213.88,USD,Withdrawal
3777,CUST041,2025-07-12,6384.67,USD,Withdrawal
3778,CUST098,2025-11-11,1132.42,USD,Withdrawal
3779,CUST024,2025-08-24,8316.41,USD,Withdrawal
3780,CUST064,2025-07-19,11354.07,USD,Withdrawal
3781,CUST035,2025-11-13,1923.12,USD,Withdrawal
3782,CUST047,2025-07-04,13041.65,USD,Withdrawal
3783,CUST068,2025-12-08,12272.49,USD,Deposit
3784,CUST098,2025-10-13,12505.89,USD,Withdrawal
3785,CUST015,2025-09-23,14530.41,USD,Withdrawal
3786,CUST047,2025-12-06,17404.08,USD,Deposit
3787,CUST043,2025-12-07,12822.49,USD,Deposit
3788,CUST078,2025-09-16,19571.96,USD,Deposit
3789,CUST073,2025-09-10,7198.58,USD,Withdrawal
3790,CUST100,2025-12-13,3031.13,USD,Withdrawal
3791,CUST049,2025-10-30,9509.82,USD,Deposit
3792,CUST024,2025-07-13,934.59,USD,Withdrawal
3793,CUST098,2025-07-24,11747.24,USD,Withdrawal
3794,CUST038,2025-10-04,17069.17,USD,Withdrawal
3795,CUST057,2025-08-16,469.99,USD,Deposit
3796,CUST018,2025-07-21,16864.29,USD,Deposit
3797,CUST001,2025-11-24,753.29,USD,Deposit
3798,CUST094,2025-10-17,19194.78,USD,Withdrawal
3799,CUST066,2025-08-19,16377.86,USD,Deposit
3800,CUST008,2025-11-12,9980.98,USD,Deposit
3801,CUST017,2025-11-05,14080.64,USD,Deposit
3802,CUST048,2025-09-23,8308.76,USD,Withdrawal
3803,CUST043,2025-09-07,4401.94,USD,Deposit
3804,CUST005,2025-07-19,12077.84,USD,Deposit
3805,CUST048,2025-07-12,14253.59,USD,Withdrawal
3806,CUST014,2025-10-14,17363.32,USD,Withdrawal
3807,CUST099,2025-10-18,9283.65,USD,Deposit
3808,CUST090,2025-12-20,12544.16,USD,Withdrawal
3809,CUST073,2025-07-29,18317.42,USD,Withdrawal
3810,CUST075,2025-07-29,18220.75,USD,Withdrawal
3811,CUST055,2025-08-14,3017.54,USD,Withdrawal
3812,CUST077,2025-12-02,12058.35,USD,Withdrawal
3813,CUST010,2025-09-27,17692.29,USD,Withdrawal
3814,CUST008,2025-12-11,15461.08,USD,Withdrawal
3815,CUST073,2025-10-23,3816.75,USD,Withdrawal
3816,CUST057,2025-07-02,19632.17,USD,Withdrawal
3817,CUST007,2025-10-23,6355.28,USD,Deposit
3818,CUST044,2025-08-09,5350.02,USD,Deposit
3819,CUST022,2025-12-31,13449.43,USD,Deposit
3820,CUST002,2025-07-06,11188.32,USD,Deposit
3821,CUST062,2025-07-02,14515.15,USD,Deposit
3822,CUST018,2025-12-10,205.73,USD,Withdrawal
3823,CUST092,2025-10-16,989.23,USD,Withdrawal
3824,CUST018,2025-07-15,10816.42,USD,Deposit
3825,CUST047,2025-12-27,9426.55,USD,Deposit
3826,CUST069,2025-10-22,8983.41,USD,Withdrawal
3827,CUST063,2025-07-02,7189.08,USD,Deposit
3828,CUST047,2025-08-14,6168.72,USD,Deposit
3829,CUST007,2025-11-28,12272.59,USD,Deposit
3830,CUST064,2025-11-11,5106.05,USD,Withdrawal
3831,CUST002,2025-12-26,10799.38,USD,Deposit
3832,CUST009,2025-08-31,5582.98,USD,Withdrawal
3833,CUST038,2025-12-17,6109.65,USD,Withdrawal
3834,CUST027,2025-07-11,14576.32,USD,Withdrawal
3835,CUST064,2025-09-08,1520.21,USD,Deposit
3836,CUST069,2025-09-19,5187.77,USD,Withdrawal
3837,CUST094,2025-08-02,18347.66,USD,Withdrawal
3838,CUST098,2025-09-26,4006.06,USD,Deposit
3839,CUST008,2025-09-29,6140.33,USD,Withdrawal
3840,CUST009,2025-12-18,12968.18,USD,Deposit
3841,CUST024,2025-10-13,19822.3,USD,Deposit
3842,CUST005,2025-12-21,7567.83,USD,Deposit
3843,CUST076,2025-10-18,12566.46,USD,Withdrawal
3844,CUST019,2025-12-29,17902.23,USD,Withdrawal
3845,CUST070,2025-08-05,3617.12,USD,Deposit
3846,CUST080,2025-09-23,12101.86,USD,Withdrawal
3847,CUST006,2025-08-26,1111.5,USD,Withdrawal
3848,CUST071,2025-07-23,4160.39,USD,Withdrawal
3849,CUST032,2025-10-22,18048.88,USD,Deposit
3850,CUST029,2025-12-09,8288.75,USD,Withdrawal
3851,CUST020,2025-12-17,7197.13,USD,Withdrawal
3852,CUST007,2025-12-18,10093.1,USD,Withdrawal
3853,CUST096,2025-12-02,18049.77,USD,Deposit
3854,CUST083,2025-08-30,12410.54,USD,Deposit
3855,CUST012,2025-10-30,1401.94,USD,Withdrawal
3856,CUST070,2025-08-10,7403.24,USD,Deposit
3857,CUST090,2025-11-23,19253.57,USD,Withdrawal
3858,CUST006,2025-10-26,19374.69,USD,Deposit
3859,CUST025,2025-10-06,19524.75,USD,Deposit
3860,CUST032,2025-10-15,17505.1,USD,Withdrawal
3861,CUST040,2025-09-28,563.29,USD,Withdrawal
3862,CUST009,2025-09-13,14131.91,USD,Deposit
3863,CUST006,2025-08-30,8303.13,USD,Withdrawal
3864,CUST091,2025-07-23,5452.96,USD,Deposit
3865,CUST027,2025-07-05,13072.77,USD,Deposit
3866,CUST080,2025-09-15,15685.63,USD,Deposit
3867,CUST035,2025-07-19,14397.03,USD,Withdrawal
3868,CUST044,2025-10-05,18112.13,USD,Deposit
3869,CUST007,2025-10-07,6746.46,USD,Deposit
3870,CUST099,2025-12-19,13502.32,USD,Withdrawal
3871,CUST086,2025-07-13,10480.79,USD,Withdrawal
3872,CUST015,2025-12-28,768.87,USD,Withdrawal
3873,CUST062,2025-08-10,18710.24,USD,Deposit
3874,CUST098,2025-07-28,2501.12,USD,Withdrawal
3875,CUST071,2025-07-13,16003.68,USD,Deposit
3876,CUST098,2025-08-04,12754.3,USD,Deposit
3877,CUST075,2025-09-18,13609.32,USD,Withdrawal
3878,CUST011,2025-11-23,803.53,USD,Deposit
3879,CUST038,2025-10-29,1041.24,USD,Deposit
3880,CUST075,2025-07-03,19935.71,USD,Deposit
3881,CUST046,2025-12-08,2790.35,USD,Withdrawal
3882,CUST052,2025-08-21,19475.9,USD,Deposit
3883,CUST088,2025-09-19,6636.59,USD,Withdrawal
3884,CUST013,2025-10-14,19656.31,USD,Withdrawal
3885,CUST057,2025-09-30,12384.4,USD,Withdrawal
3886,CUST033,2025-07-19,8980.54,USD,Deposit
3887,CUST086,2025-12-06,3569.43,USD,Withdrawal
3888,CUST078,2025-07-29,2724.75,USD,Withdrawal
3889,CUST045,2025-12-01,12845.25,USD,Deposit
3890,CUST067,2025-07-14,5467.57,USD,Deposit
3891,CUST100,2025-11-26,2812.4,USD,Withdrawal
3892,CUST049,2025-09-22,395.36,USD,Deposit
3893,CUST025,2025-11-25,18299.57,USD,Deposit
3894,CUST011,2025-08-17,11475.49,USD,Deposit
3895,CUST011,2025-09-03,16078.48,USD,Withdrawal
3896,CUST044,2025-08-06,17078.75,USD,Withdrawal
3897,CUST053,2025-10-04,11177.23,USD,Withdrawal
3898,CUST070,2025-10-09,12480.04,USD,Withdrawal
3899,CUST094,2025-10-11,18259.86,USD,Withdrawal
3900,CUST057,2025-09-01,1471.55,USD,Deposit
3901,CUST012,2025-12-06,13820.67,USD,Withdrawal
3902,CUST027,2025-11-25,5274.23,USD,Withdrawal
3903,CUST042,2025-10-25,11559.67,USD,Deposit
3904,CUST081,2025-10-05,5406.62,USD,Deposit
3905,CUST056,2025-12-05,17247.64,USD,Withdrawal
3906,CUST049,2025-10-13,18857.05,USD,Withdrawal
3907,CUST068,2025-11-08,2695.99,USD,Deposit
3908,CUST033,2025-12-30,7716.89,USD,Deposit
3909,CUST032,2025-11-07,15501.91,USD,Deposit
3910,CUST022,2025-10-21,4824.0,USD,Withdrawal
3911,CUST083,2025-08-16,5795.34,USD,Withdrawal
3912,CUST089,2025-11-28,15763.3,USD,Deposit
3913,CUST100,2025-10-14,7398.24,USD,Deposit
3914,CUST067,2025-08-01,14200.33,USD,Withdrawal
3915,CUST078,2025-11-25,963.63,USD,Deposit
3916,CUST093,2025-08-24,3108.08,USD,Withdrawal
3917,CUST046,2025-07-27,7756.43,USD,Withdrawal
3918,CUST048,2025-08-06,19362.94,USD,Deposit
3919,CUST091,2025-11-14,19225.47,USD,Withdrawal
3920,CUST063,2025-07-16,491.69,USD,Withdrawal
3921,CUST083,2025-12-19,9943.11,USD,Withdrawal
3922,CUST073,2025-09-28,6340.36,USD,Deposit
3923,CUST088,2025-11-02,2877.92,USD,Withdrawal
3924,CUST029,2025-08-05,9420.64,USD,Deposit
3925,CUST098,2025-11-09,10596.12,USD,Withdrawal
3926,CUST071,2025-07-05,4247.57,USD,Withdrawal
3927,CUST072,2025-10-22,15458.87,USD,Withdrawal
3928,CUST048,2025-11-11,4504.75,USD,Deposit
3929,CUST036,2025-08-19,18170.19,USD,Withdrawal
3930,CUST018,2025-07-29,14143.42,USD,Deposit
3931,CUST093,2025-10-02,13359.44,USD,Withdrawal
3932,CUST041,2025-09-02,15128.58,USD,Withdrawal
3933,CUST012,2025-11-22,957.37,USD,Deposit
3934,CUST100,2025-09-02,5765.99,USD,Deposit
